time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1760256000,3831.67,3849.19,3823.8,3825.39,2424.59607998,3991.309000000001,,,,,3917.022199999999,,,4382.191291666662,,
1760259600,3825.42,3850.63,3808.51,3845.4,2206.01631415,3982.723833333334,,,,,3907.4261999999994,,,4379.904291666662,,
1760263200,3845.37,3869.97,3817.1,3822.34,3296.34224484,3973.4178333333343,,,,,3896.9229999999993,,,4377.570124999996,,
1760266800,3822.34,3835.78,3816.56,3822.02,2162.66070045,3964.269833333334,,,,,3886.8959999999993,,,4375.236916666662,,
1760270400,3822.02,3851.03,3820.3,3834.08,3021.72247119,3955.1128333333345,,,,,3876.690199999999,,,4372.8406666666615,,
1760274000,3834.16,3837.15,3795.43,3811.7,5383.61913348,3945.714500000001,,,,,3866.0203999999994,,,4370.3039999999955,,
1760277600,3811.7,4028.86,3809.47,3976.61,13391.03477756,3939.2951666666677,,,,,3858.545399999999,,,4368.634499999996,,
1760281200,3976.15,4080.88,3967.49,4037.11,21632.56802309,3934.088166666668,,,,,3852.144199999999,,,4366.955374999996,,
1760284800,4037.14,4180,4037.14,4109.35,14762.18552445,3930.1399999999994,,,,,3848.6895999999992,,,4365.529874999996,,
1760288400,4109.54,4161.88,4102.12,4131.12,9902.11897932,3926.160499999999,,,,,3849.2169999999987,,,4364.118291666662,,
1760292000,4131.12,4150.52,4097.67,4112.15,6311.0183207,3922.549833333332,,,,,3849.2693999999988,,,4362.540666666662,,
1760295600,4112.16,4144,4111,4138.94,4800.77673536,3919.4454999999994,,,,,3850.146399999999,,,4361.040416666662,,
1760299200,4138.94,4200.28,4127.54,4140.41,9175.22294426,3915.9939999999992,,,,,3851.871999999999,,,4359.564374999996,,
1760302800,4140.48,4168.2,4084.46,4139.19,7984.14456313,3912.924333333333,,,,,3854.693799999999,,,4358.177624999996,,
1760306400,4139.18,4159.2,4114.41,4138.1,6972.0126593,3909.486499999999,,,,,3860.023799999999,,,4356.80545833333,,
1760310000,4138.1,4165.64,4112.9,4156.21,5785.87635964,3906.336833333333,,,3653.746500000001,3764.3038538034357,3863.844999999999,,,4355.425124999996,,
1760313600,4156.38,4190.2,4128.5,4143.92,5207.03927215,3902.896166666666,,,,,3869.3697999999986,,,4354.057416666663,,
1760317200,4143.91,4203.57,4130.99,4202.51,4374.68358145,3900.318499999999,,,,,3876.6969999999988,,,4352.9207083333295,,
1760320800,4202.32,4223.55,4155.98,4162.73,4988.5153065,3898.3293333333327,,,,,3883.0629999999987,,,4351.455666666663,,
1760324400,4162.73,4174.33,4135.9,4143.47,3650.16837613,3898.974666666666,,,,,3891.177599999999,,,4349.951166666663,,
1760328000,4143.48,4150.96,4119.39,4145.1,3548.15613161,3899.567499999999,,,,,3897.1629999999986,,,4348.467999999996,,
1760331600,4145.09,4147.22,4126.11,4134.26,2597.89135563,3900.2203333333323,,,,,3903.9113999999986,,,4347.028249999997,,
1760335200,4134.25,4186,4119.27,4172.6,3797.7125452,3902.1948333333326,,,,,3910.8435999999983,,,4345.766166666663,,
1760338800,4172.6,4201.29,4161.59,4181.5,3618.28953405,3905.251499999999,,,,,3918.5905999999986,,,4344.580958333329,,
1760342400,4181.13,4198,4169.52,4177.29,3538.31594234,3910.346333333332,,,,,3926.4135999999985,,,4343.36333333333,,
1760346000,4177.33,4179.49,4145.21,4167.89,4829.26492316,3913.7253333333315,,,,,3934.4997999999987,,,4342.0772083333295,,
1760349600,4167.57,4170,4143.14,4155,1918.29690472,3918.5139999999983,,,,,3941.216199999999,,,4340.670416666663,,
1760353200,4154.99,4157.94,4045.49,4083.75,7150.81675271,3922.6406666666653,,,,,3946.2183999999984,,,4339.011083333329,,
1760356800,4083.75,4136.98,4060,4100.61,6637.3832888,3926.9103333333337,,,,,3951.481000000001,,,4337.405041666662,,
1760360400,4100.5,4184.54,4096.01,4168.5,14087.16089449,3934.089666666667,,,,,3957.9734000000008,,,4336.128791666663,,
1760364000,4168.25,4180,4084.43,4098.71,12282.97421269,3938.304333333334,,,,,3963.389800000001,,,4334.512291666662,,
1760367600,4098.71,4152.2,4096.82,4139.46,6119.38056137,3944.014666666667,,,,,3969.4526000000014,,,4332.847166666663,,
1760371200,4139.11,4178.31,4132.5,4169,9474.80511976,3949.7315000000003,,,,,3976.471800000001,,,4331.342999999996,,
1760374800,4169,4243.99,4160.12,4239,14855.50619997,3957.1456666666677,,,,,3984.666600000001,,,4330.360708333329,,
1760378400,4238.03,4244.06,4203.53,4232.1,11234.29675117,3964.578333333334,,,,,3992.833600000001,,,4329.180916666663,,
1760382000,4232.05,4276.14,4227.02,4256.29,12590.70264239,3972.790166666667,,,,,4001.3774000000017,,,4328.068791666662,,
1760385600,4256.69,4294.77,4247.8,4290.4,5070.52755767,3980.643833333334,,,,,4010.7976000000017,,,4327.032166666662,,
1760389200,4290.26,4295.57,4259.01,4262.01,2809.53663554,3987.7833333333338,,,,,4020.750000000002,,,4325.931624999996,,
