time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1723680000,58655.5,59028.8,57777,58406,4905479,58542.89333333329,,,,,59335.514000000025,,,61938.73166666665,,
1723694400,58406,58609.9,57669.1,58025.4,2428247,58632.568333333285,,,,,59375.966000000015,,,61944.74583333331,,
1723708800,58025.4,58850,57933.1,58721.9,1831077,58755.76666666662,,,,,59413.20400000001,,,61953.12874999999,,
1723723200,58721.9,59767.5,58511.5,59661.9,5032897,58844.864999999954,,,,,59467.866000000016,,,61962.97499999998,,
1723737600,59653.4,59831.8,56629,57012.1,7373620,58903.833333333285,,,,,59468.892000000014,,,61959.54208333331,,
1723752000,57012.1,57883.5,56040.2,57530.4,5194352,58962.42999999995,,,,,59497.74400000001,,,61956.71874999998,,
1723766400,57530.3,58536.4,57071.4,57866.6,2613201,58999.29499999995,,,,,59560.44800000002,,,61956.389166666646,,
1723780800,57866.6,58618.4,57774.4,58437.9,1760616,59039.77499999995,,,,,59626.894000000015,,,61960.948749999974,,
1723795200,58433.2,58671.6,58196.3,58376.4,1512855,59092.638333333285,,,,,59653.642000000014,,,61964.909583333305,,
1723809600,58385.5,58880,57501.1,58055.3,4688966,59120.271666666624,,,,,59671.08200000001,,,61970.15708333331,,
1723824000,58050,59809.7,57979.2,59660,3836848,59168.72666666662,,,,,59718.212000000014,,,61980.73208333331,,
1723838400,59674.9,59702.8,58703.7,58862.6,1901546,59216.38999999996,,,,,59706.94200000001,,,61993.36749999997,,
1723852800,58862.6,59375.4,58784.7,59146.2,1018276,59254.493333333296,,,,,59701.668000000005,,,62010.08749999997,,
1723867200,59146.1,59259.2,59037,59234.4,402758,59292.919999999955,,,,,59652.984000000004,,,62024.28958333331,,
1723881600,59234.4,59461,59033.1,59115,673552,59328.82333333329,,,,,59608.376000000004,,,62032.606666666645,,
1723896000,59114.9,59631.2,59082,59365.7,801128,59383.454999999965,,,,,59578.89,,,62047.78958333331,,
1723910400,59365.7,59693.9,59263.7,59451.8,553934,59462.12833333329,,,,,59555.100000000006,,,62060.3170833333,,
1723924800,59451.8,59476.6,59132,59476.2,442941,59534.80499999996,,,,,59548.558000000005,,,62071.9508333333,,
1723939200,59476.2,60249.1,59270,59313,2067734,59572.70499999996,,,,,59521.40400000001,,,62081.0545833333,,
1723953600,59313,59673,59221.7,59552.6,886180,59612.19333333329,,,,,59495.66200000001,,,62091.33124999996,,
1723968000,59552.5,60175.1,59413.4,60001.1,1456704,59657.1533333333,,,,,59487.00600000001,,,62102.14916666663,,
1723982400,60001.2,60266.1,59637.8,59834.2,846571,59663.954999999965,,,,,59466.884000000005,,,62112.12583333331,,
1723996800,59836.7,59929.3,59330.1,59684,827097,59668.5233333333,,,,,59442.286000000015,,,62119.845416666634,,
1724011200,59684,59852.9,58358.5,58395.8,2214515,59613.97666666664,,,64065.39499999998,61234.82581302096,59400.24200000001,,,62121.439166666634,,
1724025600,58395.8,58745.1,58089,58710.5,2628245,59570.06166666663,,,,,59354.34600000001,,,62123.737916666636,,
1724040000,58710.4,58730.9,58330.5,58487.2,943315,59530.8483333333,,,,,59305.86800000002,,,62121.75124999997,,
1724054400,58487.2,58650,57767.2,58376.1,2941697,59493.09499999996,,,,,59252.04200000001,,,62121.379583333306,,
1724068800,58372.1,58949.7,58043,58508,2945529,59471.506666666624,,,,,59197.43000000001,,,62124.92124999997,,
1724083200,58510,59275,58348.1,58943.2,1929210,59442.71499999996,,,,,59163.18200000001,,,62131.53249999997,,
1724097600,58940.4,59599.9,58889.6,59413.6,1332686,59418.94666666663,,,,,59149.236000000004,,,62138.67249999997,,
1724112000,59413.7,60911,59340.3,60622.2,3852924,59422.084999999955,,,,,59169.37800000002,,,62151.54874999997,,
1724126400,60622.2,61438,60584.5,60933,2900004,59423.62999999997,,,,,59214.22600000002,,,62163.10124999997,,
1724140800,60932.9,61079.2,60381.4,60522,1865256,59417.0983333333,,,,,59254.84200000001,,,62170.52291666665,,
1724155200,60521.9,60944.7,58655.8,58796.9,7139721,59388.74666666663,,,,,59257.554000000004,,,62176.480416666636,,
1724169600,58792.4,59561.8,58507.2,59484.2,2586855,59363.39499999997,,,,,59250.37000000001,,,62185.31999999997,,
1724184000,59484.1,59696,58850.7,58988.6,1401748,59331.353333333296,,,,,59226.276000000005,,,62192.324583333306,,
1724198400,58988.6,59494.2,58750,59296.4,1257624,59301.83666666663,,,,,59231.878000000004,,,62202.3983333333,,
1724212800,59296.4,59720,59174,59700,1059268,59276.19333333331,,,,,59239.18200000001,,,62213.26499999998,,
1724227200,59700,59899.9,59072,59346.8,1487362,59254.37999999997,,,,,59245.40400000001,,,62222.26083333331,,
1724241600,59344.1,60200,58800,59493.3,4710860,59244.08666666663,,,,,59250.96600000001,,,62227.6458333333,,
1724256000,59493.3,61644.1,59355.3,61564.1,3804808,59276.56999999996,,,,,59306.06800000001,,,62244.31874999997,,
1724270400,61569.4,61833.6,60892.7,61138.6,3535262,59317.369999999966,,,,,59339.628000000004,,,62257.922916666634,,
1724284800,61138.7,61212.6,59705.9,60540,3549569,59351.51666666663,,,,,59334.06200000001,,,62269.346666666635,,
1724299200,60540,61126.4,60450,60980,1438580,59390.16166666663,,,,,59342.032000000014,,,62281.11416666663,,
1724313600,60980,61402.3,60784.8,61326.7,1677490,59414.883333333295,,,,,59349.81200000002,,,62292.80166666663,,
1724328000,61326.7,61390,60084,60384.4,4143651,59418.06833333329,,,,,59339.402000000024,,,62299.315416666635,,
1724342400,60384.4,60581.2,60113,60285.9,1520525,59439.228333333296,,,,,59319.50200000001,,,62306.328333333295,,
1724356800,60286,60694.8,60265.1,60364.8,1239948,59456.39499999997,,,,,59338.26000000002,,,62311.1758333333,,
1724371200,60364.9,60959.8,60327,60568.6,1093527,59481.94333333329,,,,,59372.34400000001,,,62315.8158333333,,
1724385600,60568.6,61348.3,60561,61057.1,1688753,59512.641666666634,,,,,59420.37400000001,,,62320.00416666663,,
1724400000,61057.1,61317.9,60664.4,60720.5,1380008,59544.49999999997,,,,,59466.66400000002,,,62322.579999999965,,
1724414400,60720.5,62315.5,60720.4,61510.7,8214118,59578.668333333306,,,,,59536.37000000002,,,62328.561666666625,,
1724428800,61508,63839.2,61315.3,63611,8313148,59625.2133333333,,,,,59634.152000000024,,,62343.998749999955,,
1724443200,63611,64990,63494,64068,4848174,59683.321666666634,,,,,59722.274000000034,,,62357.72166666663,,
1724457600,64067.9,64217.6,63602.8,63869.4,2041914,59732.183333333305,,,,,59859.42000000003,,,62362.78083333329,,
1724472000,63869.3,64370.6,63858,64337,1260383,59789.38499999997,,,,,59995.55200000003,,,62368.954583333296,,
1724486400,64337,64531.6,63915.6,63922.5,1464669,59833.41166666664,,,,,60116.670000000035,,,62375.090416666615,,
1724500800,63922.4,64251.2,63862.5,63967.7,927767,59909.091666666645,,,,,60227.26600000003,,,62378.927083333285,,
1724515200,63967.7,64454.4,63934.9,64211.8,1389480,59998.214999999975,,,,,60343.97400000004,,,62382.45124999995,,
1724529600,64211.8,64338.7,63559,64158.4,1414987,60089.928333333315,,,,,60466.03600000004,,,62380.01583333329,,
1724544000,64158.3,64659.2,63995.4,64100.9,1340749,60184.84333333331,,,,,60554.85400000004,,,62377.200416666616,,
1724558400,64100.9,64198.9,63782.8,63870.6,684319,60282.26333333331,,,,,60655.01400000004,,,62381.12124999996,,
1724572800,63870.5,64018,63782,63877.7,781122,60368.193333333315,,,,,60749.644000000044,,,62381.57124999996,,
1724587200,63877.6,64294,63800.9,64132.7,974560,60442.70666666664,,,,,60847.61000000004,,,62378.50291666663,,
1724601600,64132.7,64276.1,63978,64192.4,534265,60562.37833333331,,,,,60949.15800000005,,,62374.43166666663,,
1724616000,64192.4,65078.9,64135.8,64225,2757565,60673.95499999997,,,63809.34999999999,61506.65983001905,61046.34400000004,,,62370.97916666662,,
1724630400,64225.1,64488,63754.7,64111.1,1694584,60778.029999999984,,,,,61139.530000000035,,,62364.28333333329,,
1724644800,64111.1,64198,63553.7,63606.2,1312245,60864.16833333331,,,,,61222.130000000034,,,62357.40749999996,,
